TIME SLOT: extraction/30min Pattern, Confidence-Frequence
Total number of input patterns: 29408
[[[['Normal_T0_0'], ['QuasiPiena_T1_3,QuasiPiena_T1_3,QuasiPiena_T1_3'], ['Normal_T2_3']]], ['1.0 - 117']]
[[[['Normal_T0_0,QuasiPiena_T0_2,QuasiPiena_T0_2'], ['QuasiPiena_T1_1'], ['QuasiPiena_T2_2']]], ['0.7112922002328289 - 611']]
[[[['Normal_T0_0,Normal_T0_3,QuasiPiena_T0_1,QuasiPiena_T0_1'], ['Normal_T1_3']]], ['0.710955710955711 - 305']]
[[[['Normal_T0_0,Normal_T0_3,Normal_T0_3'], ['Normal_T1_0'], ['Normal_T2_3']]], ['0.7108721624850657 - 595']]
[[[['Normal_T0_0,Normal_T0_2,QuasiPiena_T0_2,QuasiPiena_T0_1'], ['QuasiPiena_T1_2']]], ['0.7107398568019093 - 1489']]
[[[['Normal_T0_0,Normal_T0_2,Normal_T0_2'], ['Normal_T1_1'], ['Normal_T2_2']]], ['0.7107320540156361 - 1000']]
[[[['Normal_T0_0,Normal_T0_1,Normal_T0_1,QuasiPiena_T0_3'], ['Normal_T2_3']]], ['0.7107061503416856 - 312']]
[[[['Normal_T0_0,QuasiPiena_T0_2,QuasiPiena_T0_1'], ['Normal_T1_2,Normal_T1_1']]], ['0.7106416899163013 - 1783']]
[[[['Normal_T0_0,Normal_T0_1'], ['Normal_T1_2,Normal_T1_2'], ['QuasiPiena_T2_2']]], ['0.7106060606060606 - 938']]
[[[['QuasiPiena_T0_0,Normal_T0_2'], ['Normal_T1_3,QuasiPiena_T1_1'], ['QuasiPiena_T2_1']]], ['0.7105263157894737 - 648']]
[[[['QuasiPiena_T0_0,Normal_T0_2'], ['Normal_T1_3,Normal_T1_3'], ['Normal_T2_2']]], ['0.7104795737122558 - 400']]
[[[['Normal_T0_0,QuasiPiena_T0_2'], ['QuasiPiena_T1_2,Normal_T1_3'], ['QuasiPiena_T2_2']]], ['0.7104294478527607 - 1158']]
[[[['Normal_T0_0,Normal_T0_2,QuasiPiena_T0_2,QuasiPiena_T0_2'], ['QuasiPiena_T2_2']]], ['0.7103340292275574 - 1361']]
[[[['Normal_T0_0,Normal_T0_1'], ['QuasiPiena_T1_2,Normal_T1_3'], ['QuasiPiena_T2_2']]], ['0.7102473498233216 - 804']]
[[[['Normal_T0_0,QuasiPiena_T0_0,QuasiPiena_T0_3'], ['QuasiPiena_T1_2'], ['QuasiPiena_T2_2']]], ['0.7102272727272727 - 1000']]
[[[['QuasiPiena_T0_0,Normal_T0_3'], ['Normal_T1_0,Normal_T1_2'], ['Normal_T2_0']]], ['0.7101538461538461 - 1154']]
[[[['Normal_T0_0'], ['QuasiPiena_T1_2,Normal_T1_3'], ['QuasiPiena_T2_2']]], ['0.7098579423159708 - 1649']]
[[[['Normal_T0_0,Normal_T0_3'], ['QuasiPiena_T1_2,QuasiPiena_T1_1'], ['QuasiPiena_T2_2']]], ['0.7098344693281402 - 729']]
[[[['QuasiPiena_T0_0,Normal_T0_2,Normal_T0_3'], ['Normal_T1_3']]], ['0.7098194627917217 - 1612']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3'], ['Normal_T1_0,QuasiPiena_T1_2'], ['QuasiPiena_T2_2']]], ['0.7098092643051771 - 1042']]
[[[['QuasiPiena_T0_0,Normal_T0_2,Normal_T0_1,QuasiPiena_T0_1'], ['Normal_T2_2']]], ['0.7097469036079699 - 1318']]
[[[['Normal_T0_0'], ['Normal_T1_2,Normal_T1_2'], ['QuasiPiena_T2_2']]], ['0.7095950383071872 - 1945']]
[[[['Normal_T0_0,Normal_T0_2,QuasiPiena_T0_3'], ['QuasiPiena_T1_1'], ['Normal_T2_2']]], ['0.7095435684647303 - 684']]
[[[['QuasiPiena_T0_0,Normal_T0_1'], ['QuasiPiena_T1_1,QuasiPiena_T1_3'], ['QuasiPiena_T2_1']]], ['0.7095292766934558 - 618']]
[[[['Normal_T0_0,QuasiPiena_T0_2,QuasiPiena_T0_2,QuasiPiena_T0_2'], ['Normal_T1_0']]], ['0.7095070422535211 - 403']]
[[[['Normal_T0_0,Normal_T0_3'], ['QuasiPiena_T1_2,Normal_T1_1'], ['QuasiPiena_T2_2']]], ['0.7094408799266728 - 774']]
[[[['QuasiPiena_T0_0'], ['QuasiPiena_T1_2,Normal_T1_1'], ['QuasiPiena_T2_2']]], ['0.7093023255813954 - 1647']]
[[[['Normal_T0_0,QuasiPiena_T0_2,Normal_T0_1'], ['QuasiPiena_T1_2']]], ['0.7092391304347826 - 2088']]
[[[['QuasiPiena_T0_0,Normal_T0_2,QuasiPiena_T0_2,QuasiPiena_T0_1'], ['QuasiPiena_T1_2']]], ['0.7092157985117344 - 1239']]
[[[['Normal_T0_0,Normal_T0_3,QuasiPiena_T0_3,QuasiPiena_T0_3'], ['QuasiPiena_T1_3']]], ['0.7091633466135459 - 534']]
[[[['QuasiPiena_T0_0,Normal_T0_2,Normal_T0_1,QuasiPiena_T0_3'], ['Normal_T2_2']]], ['0.7091295116772823 - 668']]
[[[['QuasiPiena_T0_0,Normal_T0_2,Normal_T0_2'], ['QuasiPiena_T1_0'], ['Normal_T2_2']]], ['0.7091254752851711 - 746']]
[[[['Normal_T0_0,QuasiPiena_T0_3'], ['Normal_T1_2,QuasiPiena_T1_2'], ['QuasiPiena_T2_2']]], ['0.7089319175515303 - 1135']]
[[[['Normal_T0_0,Normal_T0_2,Normal_T0_3'], ['Normal_T1_3'], ['Normal_T2_3']]], ['0.708885616102111 - 1444']]
[[[['QuasiPiena_T0_0,Normal_T0_2,QuasiPiena_T0_1'], ['Normal_T1_3'], ['Normal_T2_2']]], ['0.7086801426872771 - 596']]
[[[['Normal_T0_0,Normal_T0_2,QuasiPiena_T0_1'], ['Normal_T1_0'], ['Normal_T2_2']]], ['0.7086234600964113 - 1323']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3'], ['Normal_T1_2,Normal_T1_2'], ['Normal_T2_0']]], ['0.7086007702182285 - 552']]
[[[['QuasiPiena_T0_0'], ['QuasiPiena_T1_2,QuasiPiena_T1_0'], ['QuasiPiena_T2_2']]], ['0.7085665088247955 - 1646']]
[[[['Normal_T0_0'], ['Normal_T1_2,QuasiPiena_T1_2,QuasiPiena_T1_3'], ['QuasiPiena_T2_2']]], ['0.7085459183673469 - 1111']]
[[[['Normal_T0_0,QuasiPiena_T0_3'], ['Normal_T1_0,QuasiPiena_T1_2'], ['QuasiPiena_T2_2']]], ['0.7084175084175084 - 1052']]
[[[['Normal_T0_0,QuasiPiena_T0_2,QuasiPiena_T0_2,QuasiPiena_T0_1'], ['Normal_T2_1']]], ['0.7082860385925085 - 624']]
[[[['QuasiPiena_T0_0'], ['Normal_T1_0,QuasiPiena_T1_2,QuasiPiena_T1_3'], ['Normal_T2_0']]], ['0.7082421590080233 - 971']]
[[[['Normal_T0_0,Normal_T0_3'], ['QuasiPiena_T1_2,Normal_T1_3'], ['QuasiPiena_T2_2']]], ['0.7081891580161477 - 1228']]
[[[['QuasiPiena_T0_0,Normal_T0_3,Normal_T0_3,Normal_T0_3'], ['QuasiPiena_T1_3']]], ['0.7081081081081081 - 131']]
[[[['QuasiPiena_T0_0,Normal_T0_2'], ['Normal_T1_1,Normal_T1_3'], ['Normal_T2_2']]], ['0.708029197080292 - 679']]
[[[['Normal_T0_0'], ['Normal_T1_0,QuasiPiena_T1_2,Normal_T1_3'], ['QuasiPiena_T2_2']]], ['0.7077652637818613 - 1194']]
[[[['QuasiPiena_T0_0,Normal_T0_3,QuasiPiena_T0_3'], ['QuasiPiena_T1_2'], ['QuasiPiena_T2_2']]], ['0.7077363896848138 - 988']]
[[[['QuasiPiena_T0_0,Normal_T0_2,QuasiPiena_T0_3'], ['Normal_T1_3'], ['Normal_T2_2']]], ['0.707682698313554 - 1133']]
[[[['QuasiPiena_T0_0'], ['Normal_T1_0,Normal_T1_3,QuasiPiena_T1_0'], ['Normal_T2_3']]], ['0.7076808351976137 - 949']]
[[[['Normal_T0_0,QuasiPiena_T0_2'], ['QuasiPiena_T1_2,QuasiPiena_T1_3'], ['QuasiPiena_T2_2']]], ['0.707659873506676 - 1007']]
[[[['Normal_T0_0,Normal_T0_1,QuasiPiena_T0_3,QuasiPiena_T0_3'], ['Normal_T1_1']]], ['0.7076502732240437 - 259']]
[[[['QuasiPiena_T0_0,Normal_T0_2'], ['Normal_T1_2,Normal_T1_2'], ['QuasiPiena_T2_2']]], ['0.7076332213154105 - 1474']]
[[[['Normal_T0_0,Normal_T0_2,Normal_T0_1'], ['QuasiPiena_T1_3'], ['QuasiPiena_T2_3']]], ['0.7076124567474048 - 818']]
[[[['QuasiPiena_T0_0,Normal_T0_2,QuasiPiena_T0_1'], ['Normal_T1_1'], ['Normal_T2_2']]], ['0.7076053442959918 - 1377']]
[[[['QuasiPiena_T0_0'], ['QuasiPiena_T1_2,QuasiPiena_T1_1,QuasiPiena_T1_0'], ['QuasiPiena_T2_2']]], ['0.7075962539021852 - 680']]
[[[['QuasiPiena_T0_0,Normal_T0_2,Normal_T0_3'], ['QuasiPiena_T1_1'], ['Normal_T2_2']]], ['0.7075962539021852 - 680']]
[[[['QuasiPiena_T0_0,Normal_T0_2,Normal_T0_1'], ['QuasiPiena_T1_3'], ['Normal_T2_2']]], ['0.7074756229685807 - 653']]
[[[['Normal_T0_0'], ['QuasiPiena_T1_2,Normal_T1_1,Normal_T1_3'], ['QuasiPiena_T2_2']]], ['0.7074707470747075 - 786']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_2,QuasiPiena_T0_2'], ['Normal_T1_0'], ['Normal_T2_0']]], ['0.7073518915060671 - 991']]
[[[['Normal_T0_0,Normal_T0_2,Normal_T0_3'], ['Normal_T1_2']]], ['0.7073253833049403 - 2076']]
[[[['QuasiPiena_T0_0,Normal_T0_1,QuasiPiena_T0_3'], ['Normal_T1_1']]], ['0.7073170731707317 - 1131']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3'], ['Normal_T1_1,QuasiPiena_T1_0'], ['Normal_T2_1']]], ['0.707250341997264 - 517']]
[[[['Normal_T0_0,QuasiPiena_T0_2,QuasiPiena_T0_3'], ['QuasiPiena_T1_0'], ['Normal_T2_3']]], ['0.7072463768115942 - 488']]
[[[['QuasiPiena_T0_0'], ['Normal_T1_2,Normal_T1_2,Normal_T1_3'], ['Normal_T2_0']]], ['0.7072072072072072 - 628']]
[[[['QuasiPiena_T0_0,Normal_T0_2,Normal_T0_1'], ['Normal_T1_1']]], ['0.7070707070707071 - 1960']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_2,Normal_T0_1'], ['QuasiPiena_T1_2']]], ['0.7069387755102041 - 1732']]
[[[['QuasiPiena_T0_0,Normal_T0_2'], ['Normal_T1_0,QuasiPiena_T1_1'], ['QuasiPiena_T2_1']]], ['0.706831629908553 - 1314']]
[[[['Normal_T0_0,QuasiPiena_T0_2,QuasiPiena_T0_2'], ['QuasiPiena_T2_2']]], ['0.7068138195777351 - 1473']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_2,Normal_T0_3'], ['Normal_T1_0'], ['Normal_T2_0']]], ['0.7067961165048544 - 1092']]
[[[['QuasiPiena_T0_0'], ['QuasiPiena_T1_2,Normal_T1_1,QuasiPiena_T1_1'], ['QuasiPiena_T2_2']]], ['0.7067764407853071 - 1116']]
[[[['QuasiPiena_T0_0,Normal_T0_2,QuasiPiena_T0_2,Normal_T0_1'], ['QuasiPiena_T1_2']]], ['0.7067594433399602 - 1422']]
[[[['Normal_T0_0,Normal_T0_2,Normal_T0_2'], ['Normal_T1_3'], ['Normal_T2_2']]], ['0.7067395264116576 - 776']]
[[[['QuasiPiena_T0_0'], ['Normal_T1_2,Normal_T1_3,Normal_T1_3'], ['Normal_T2_0']]], ['0.7067082683307332 - 453']]
[[[['QuasiPiena_T0_0'], ['Normal_T1_0,Normal_T1_2,Normal_T1_2'], ['Normal_T2_0']]], ['0.7066895368782161 - 1236']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3'], ['QuasiPiena_T1_2,QuasiPiena_T1_0'], ['QuasiPiena_T2_2']]], ['0.7066521264994547 - 648']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_1,QuasiPiena_T0_3'], ['QuasiPiena_T1_0'], ['Normal_T2_3']]], ['0.7065868263473054 - 472']]
[[[['Normal_T0_0,QuasiPiena_T0_0,Normal_T0_2'], ['QuasiPiena_T1_3'], ['QuasiPiena_T2_3']]], ['0.7063142437591777 - 962']]
[[[['Normal_T0_0'], ['QuasiPiena_T1_2,Normal_T1_3,QuasiPiena_T1_0'], ['QuasiPiena_T2_2']]], ['0.7063142437591777 - 481']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_2,QuasiPiena_T0_1'], ['Normal_T1_2,Normal_T1_1']]], ['0.706290471785384 - 1527']]
[[[['QuasiPiena_T0_0,Normal_T0_3,QuasiPiena_T0_3'], ['Normal_T1_0'], ['Normal_T2_0']]], ['0.7061143984220908 - 1432']]
[[[['QuasiPiena_T0_0'], ['Normal_T1_3,QuasiPiena_T1_1,QuasiPiena_T1_0'], ['Normal_T2_3']]], ['0.7060478199718706 - 502']]
[[[['QuasiPiena_T0_0,Normal_T0_1'], ['Normal_T1_1,QuasiPiena_T1_1'], ['QuasiPiena_T2_1']]], ['0.7059970745977572 - 1448']]
[[[['QuasiPiena_T0_0'], ['QuasiPiena_T1_3,QuasiPiena_T1_3,QuasiPiena_T1_3'], ['QuasiPiena_T2_2']]], ['0.7058823529411765 - 84']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_1,QuasiPiena_T0_1'], ['Normal_T1_1,Normal_T1_1']]], ['0.7058125741399762 - 595']]
[[[['Normal_T0_0,QuasiPiena_T0_2,Normal_T0_3'], ['Normal_T1_3']]], ['0.705715443858938 - 1741']]
[[[['QuasiPiena_T0_0'], ['Normal_T1_2,Normal_T1_2,QuasiPiena_T1_0'], ['QuasiPiena_T2_2']]], ['0.7057086614173228 - 717']]
[[[['Normal_T0_0'], ['Normal_T1_2,QuasiPiena_T1_2,Normal_T1_3'], ['QuasiPiena_T2_2']]], ['0.705468327016784 - 1303']]
[[[['Normal_T0_0'], ['QuasiPiena_T1_2,QuasiPiena_T1_1,QuasiPiena_T1_1'], ['QuasiPiena_T2_2']]], ['0.7054545454545454 - 388']]
[[[['Normal_T0_0,Normal_T0_2'], ['Normal_T1_1,QuasiPiena_T1_3'], ['Normal_T2_2']]], ['0.7053941908713693 - 680']]
[[[['Normal_T0_0,QuasiPiena_T0_2,QuasiPiena_T0_2,Normal_T0_3'], ['Normal_T1_3']]], ['0.7053682896379525 - 565']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_1'], ['Normal_T1_2,Normal_T1_2'], ['QuasiPiena_T2_2']]], ['0.7053291536050157 - 675']]
[[[['QuasiPiena_T0_0'], ['Normal_T1_2,QuasiPiena_T1_2,QuasiPiena_T1_0'], ['QuasiPiena_T2_2']]], ['0.7052910052910053 - 1333']]
[[[['QuasiPiena_T0_0,Normal_T0_2,Normal_T0_1'], ['Normal_T1_0'], ['Normal_T2_2']]], ['0.7052779075198505 - 1510']]
[[[['Normal_T0_0,Normal_T0_3'], ['Normal_T1_3,QuasiPiena_T1_0'], ['Normal_T2_3']]], ['0.7052740434332989 - 682']]
[[[['QuasiPiena_T0_0'], ['QuasiPiena_T1_2,Normal_T1_1,QuasiPiena_T1_3'], ['QuasiPiena_T2_2']]], ['0.7051744885679904 - 586']]
[[[['Normal_T0_0,Normal_T0_1'], ['Normal_T1_1']]], ['0.7051700941764367 - 3669']]
[[[['Normal_T0_0,Normal_T0_2,Normal_T0_2,QuasiPiena_T0_1'], ['Normal_T2_2']]], ['0.7051561365286856 - 971']]
[[[['Normal_T0_0,Normal_T0_2,Normal_T0_2'], ['Normal_T1_3'], ['Normal_T2_3']]], ['0.7049180327868853 - 774']]
[[[['Normal_T0_0,Normal_T0_3,Normal_T0_3'], ['Normal_T1_1'], ['Normal_T2_3']]], ['0.7048611111111112 - 406']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3'], ['Normal_T1_2,QuasiPiena_T1_2'], ['QuasiPiena_T2_2']]], ['0.7047817047817048 - 1017']]
[[[['QuasiPiena_T0_0'], ['Normal_T1_0,Normal_T1_1,QuasiPiena_T1_0'], ['Normal_T2_1']]], ['0.7047113470471135 - 1062']]
[[[['QuasiPiena_T0_0'], ['QuasiPiena_T1_2,Normal_T1_1,QuasiPiena_T1_0'], ['QuasiPiena_T2_2']]], ['0.7046728971962617 - 754']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3'], ['Normal_T1_0,Normal_T1_3'], ['Normal_T2_0']]], ['0.7045666356011183 - 1512']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_2,Normal_T0_1,QuasiPiena_T0_3'], ['QuasiPiena_T1_2']]], ['0.7043956043956044 - 641']]
[[[['Normal_T0_0,Normal_T0_2'], ['QuasiPiena_T1_1'], ['Normal_T2_2']]], ['0.7043664996420902 - 1968']]
[[[['Normal_T0_0,QuasiPiena_T0_0'], ['QuasiPiena_T1_2,Normal_T1_3'], ['QuasiPiena_T2_2']]], ['0.704225352112676 - 1000']]
[[[['QuasiPiena_T0_0,Normal_T0_1,Normal_T0_1,Normal_T0_1'], ['QuasiPiena_T2_1']]], ['0.704225352112676 - 250']]
[[[['QuasiPiena_T0_0,Normal_T0_1,Normal_T0_1,Normal_T0_1'], ['Normal_T2_1']]], ['0.704225352112676 - 250']]
[[[['QuasiPiena_T0_0,Normal_T0_1'], ['Normal_T1_2,Normal_T1_2'], ['QuasiPiena_T2_2']]], ['0.7041474654377881 - 764']]
[[[['Normal_T0_0,QuasiPiena_T0_0,Normal_T0_2,QuasiPiena_T0_3'], ['Normal_T2_2']]], ['0.7041095890410959 - 1028']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_2,QuasiPiena_T0_3'], ['QuasiPiena_T1_2']]], ['0.7040650406504065 - 1299']]
[[[['QuasiPiena_T0_0'], ['Normal_T1_2,Normal_T1_2,QuasiPiena_T1_1'], ['QuasiPiena_T2_2']]], ['0.7039748953974896 - 673']]
[[[['QuasiPiena_T0_0,Normal_T0_2,Normal_T0_3,QuasiPiena_T0_1'], ['Normal_T1_3']]], ['0.7036625971143174 - 634']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_2,QuasiPiena_T0_3'], ['QuasiPiena_T1_2'], ['QuasiPiena_T2_2']]], ['0.7036181678214011 - 914']]
[[[['QuasiPiena_T0_0,Normal_T0_2'], ['Normal_T2_2']]], ['0.7036170595645133 - 3910']]
[[[['QuasiPiena_T0_0'], ['Normal_T1_2,Normal_T1_3,QuasiPiena_T1_1'], ['QuasiPiena_T2_1']]], ['0.7035830618892508 - 648']]
[[[['QuasiPiena_T0_0,Normal_T0_1,Normal_T0_3,QuasiPiena_T0_1'], ['Normal_T1_3']]], ['0.7035803497085762 - 845']]
[[[['QuasiPiena_T0_0,Normal_T0_2,Normal_T0_2'], ['QuasiPiena_T1_1'], ['QuasiPiena_T2_1']]], ['0.7035225048923679 - 719']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3'], ['Normal_T1_1,Normal_T1_1'], ['QuasiPiena_T2_1']]], ['0.7034883720930233 - 242']]
[[[['QuasiPiena_T0_0,Normal_T0_2'], ['Normal_T1_1'], ['Normal_T2_2']]], ['0.7034700315457413 - 1784']]
[[[['Normal_T0_0,QuasiPiena_T0_0,QuasiPiena_T0_2'], ['Normal_T1_0,Normal_T1_2']]], ['0.7032258064516129 - 2616']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_2'], ['QuasiPiena_T1_2,Normal_T1_1'], ['QuasiPiena_T2_2']]], ['0.7031990521327014 - 1187']]
[[[['QuasiPiena_T0_0,Normal_T0_2,QuasiPiena_T0_1'], ['QuasiPiena_T1_1'], ['Normal_T2_2']]], ['0.7031756318859365 - 1085']]
[[[['QuasiPiena_T0_0'], ['Normal_T1_2,Normal_T1_3,QuasiPiena_T1_0'], ['Normal_T2_3']]], ['0.7031700288184438 - 732']]
[[[['QuasiPiena_T0_0,Normal_T0_2,Normal_T0_1'], ['Normal_T1_3'], ['Normal_T2_2']]], ['0.7030947775628626 - 727']]
[[[['Normal_T0_0,QuasiPiena_T0_2,QuasiPiena_T0_2,Normal_T0_3'], ['QuasiPiena_T2_2']]], ['0.7028714107365793 - 563']]
[[[['QuasiPiena_T0_0'], ['Normal_T1_3,Normal_T1_3,QuasiPiena_T1_1'], ['QuasiPiena_T2_1']]], ['0.7028301886792453 - 298']]
[[[['QuasiPiena_T0_0'], ['QuasiPiena_T1_2,QuasiPiena_T1_3'], ['Normal_T2_2,Normal_T2_3']]], ['0.7028248587570621 - 1244']]
[[[['Normal_T0_0,QuasiPiena_T0_0,QuasiPiena_T0_1'], ['Normal_T1_0,Normal_T1_1']]], ['0.7028169014084507 - 1996']]
[[[['Normal_T0_0'], ['Normal_T1_2,Normal_T1_2,Normal_T1_1'], ['QuasiPiena_T2_2']]], ['0.7026431718061674 - 957']]
[[[['QuasiPiena_T0_0,Normal_T0_1,Normal_T0_1,QuasiPiena_T0_3'], ['Normal_T2_3']]], ['0.7024793388429752 - 255']]
[[[['Normal_T0_0,Normal_T0_1'], ['Normal_T1_1,QuasiPiena_T1_0'], ['Normal_T2_1']]], ['0.7024482109227872 - 746']]
[[[['Normal_T0_0,QuasiPiena_T0_1'], ['QuasiPiena_T1_0,QuasiPiena_T1_3'], ['Normal_T2_1']]], ['0.7024482109227872 - 373']]
[[[['QuasiPiena_T0_0'], ['Normal_T1_0,QuasiPiena_T1_2,Normal_T1_3'], ['QuasiPiena_T2_2']]], ['0.702365308804205 - 1069']]
[[[['QuasiPiena_T0_0,Normal_T0_2'], ['Normal_T1_0,Normal_T1_3'], ['Normal_T2_2']]], ['0.7022574740695546 - 1151']]
[[[['QuasiPiena_T0_0'], ['Normal_T1_0,Normal_T1_2,Normal_T1_2'], ['QuasiPiena_T2_2']]], ['0.7021154945683248 - 1228']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_1,QuasiPiena_T0_3'], ['QuasiPiena_T1_0'], ['Normal_T2_1']]], ['0.7020958083832335 - 469']]
[[[['Normal_T0_0,Normal_T0_3'], ['Normal_T1_2,QuasiPiena_T1_2'], ['QuasiPiena_T2_2']]], ['0.7020119630233823 - 1291']]
[[[['Normal_T0_0,QuasiPiena_T0_0,QuasiPiena_T0_3,QuasiPiena_T0_3'], ['QuasiPiena_T1_3']]], ['0.7019867549668874 - 424']]
[[[['Normal_T0_0,Normal_T0_1,Normal_T0_1'], ['QuasiPiena_T1_3'], ['QuasiPiena_T2_3']]], ['0.7016806722689075 - 334']]
[[[['Normal_T0_0,QuasiPiena_T0_2,QuasiPiena_T0_3'], ['QuasiPiena_T1_2']]], ['0.7016441005802708 - 1451']]
[[[['Normal_T0_0,QuasiPiena_T0_1'], ['QuasiPiena_T1_2,Normal_T1_3'], ['QuasiPiena_T2_2']]], ['0.7015228426395939 - 691']]
[[[['Normal_T0_0,QuasiPiena_T0_2,Normal_T0_3'], ['QuasiPiena_T1_0'], ['Normal_T2_2']]], ['0.7014341590612777 - 538']]
[[[['Normal_T0_0,QuasiPiena_T0_3'], ['QuasiPiena_T1_2,QuasiPiena_T1_3'], ['QuasiPiena_T2_2']]], ['0.7013677811550152 - 923']]
[[[['QuasiPiena_T0_0'], ['Normal_T1_2,QuasiPiena_T1_1,QuasiPiena_T1_3'], ['QuasiPiena_T2_1']]], ['0.7012820512820512 - 547']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_2,Normal_T0_1'], ['QuasiPiena_T1_1'], ['QuasiPiena_T2_1']]], ['0.701062215477997 - 924']]
[[[['QuasiPiena_T0_0,Normal_T0_2'], ['Normal_T1_0,Normal_T1_3'], ['Normal_T2_0']]], ['0.7010372178157414 - 1149']]
[[[['QuasiPiena_T0_0'], ['Normal_T1_2,Normal_T1_2'], ['QuasiPiena_T2_2']]], ['0.700986700986701 - 1634']]
[[[['Normal_T0_0,Normal_T0_2,QuasiPiena_T0_2,QuasiPiena_T0_3'], ['QuasiPiena_T1_2']]], ['0.7009626955475331 - 1165']]
[[[['QuasiPiena_T0_0,Normal_T0_1,Normal_T0_3'], ['Normal_T1_3']]], ['0.7008830022075055 - 1270']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3'], ['Normal_T1_0,QuasiPiena_T1_0'], ['Normal_T2_3']]], ['0.7008681925808997 - 888']]
[[[['Normal_T0_0,QuasiPiena_T0_3,QuasiPiena_T0_3'], ['QuasiPiena_T1_2'], ['QuasiPiena_T2_2']]], ['0.7008196721311475 - 342']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_1'], ['Normal_T1_1,Normal_T1_1'], ['QuasiPiena_T2_1']]], ['0.7007454739084132 - 658']]
[[[['Normal_T0_0,QuasiPiena_T0_2,Normal_T0_3'], ['QuasiPiena_T1_2'], ['QuasiPiena_T2_2']]], ['0.7007042253521126 - 1194']]
[[[['Normal_T0_0,Normal_T0_3'], ['Normal_T1_3']]], ['0.7005541346973572 - 3287']]
[[[['Normal_T0_0,QuasiPiena_T0_0,QuasiPiena_T0_2'], ['QuasiPiena_T1_2']]], ['0.7005376344086022 - 2606']]
[[[['QuasiPiena_T0_0,Normal_T0_3'], ['Normal_T1_1,Normal_T1_1'], ['QuasiPiena_T2_1']]], ['0.700507614213198 - 276']]
[[[['Normal_T0_0,QuasiPiena_T0_2,Normal_T0_1,QuasiPiena_T0_3'], ['QuasiPiena_T1_2']]], ['0.7004830917874396 - 725']]
[[[['Normal_T0_0,QuasiPiena_T0_1'], ['QuasiPiena_T1_2,QuasiPiena_T1_2'], ['Normal_T2_1']]], ['0.7004555808656037 - 615']]
[[[['QuasiPiena_T0_0,Normal_T0_3'], ['Normal_T1_0,Normal_T1_3'], ['Normal_T2_0']]], ['0.7001924927815207 - 1455']]
[[[['QuasiPiena_T0_0,Normal_T0_2,QuasiPiena_T0_3'], ['Normal_T2_2']]], ['0.7001553599171414 - 1352']]
[[[['Normal_T0_0,Normal_T0_2,QuasiPiena_T0_1'], ['QuasiPiena_T1_3'], ['QuasiPiena_T2_3']]], ['0.7001090512540894 - 642']]
[[[['QuasiPiena_T0_0,Normal_T0_2,Normal_T0_1'], ['QuasiPiena_T1_1'], ['Normal_T2_2']]], ['0.7000677048070413 - 1034']]
[[[['QuasiPiena_T0_0'], ['Normal_T1_3,QuasiPiena_T1_0'], ['Normal_T2_3']]], ['0.7000562746201463 - 1244']]
[[[['Normal_T0_0,QuasiPiena_T0_1'], ['Normal_T1_3,QuasiPiena_T1_0'], ['Normal_T2_1']]], ['0.7 - 350']]
[[[['Normal_T0_0,Normal_T0_2,Normal_T0_2,QuasiPiena_T0_3'], ['Normal_T2_2']]], ['0.6997026759167493 - 706']]
[[[['Normal_T0_0,QuasiPiena_T0_2,QuasiPiena_T0_2,Normal_T0_1'], ['QuasiPiena_T2_2']]], ['0.6996966632962589 - 692']]
[[[['QuasiPiena_T0_0,Normal_T0_1,QuasiPiena_T0_3'], ['QuasiPiena_T1_1'], ['QuasiPiena_T2_1']]], ['0.69965075669383 - 601']]
[[[['Normal_T0_0,Normal_T0_1,QuasiPiena_T0_3'], ['Normal_T1_1']]], ['0.6996218260399784 - 1295']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_2,QuasiPiena_T0_2'], ['Normal_T1_2'], ['QuasiPiena_T2_2']]], ['0.6995490417136415 - 1241']]
[[[['Normal_T0_0,QuasiPiena_T0_0,Normal_T0_2'], ['QuasiPiena_T1_1'], ['QuasiPiena_T2_1']]], ['0.6995412844036697 - 1220']]
